STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,42.7471116816,A,Annual,West Bank and Gaza,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,169.7619048,A,Annual,"Yemen, Rep.",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,2.835497836,A,Annual,Zambia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,35.40538538,A,Annual,Zimbabwe,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,54.75701944,A,Annual,Afghanistan,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,7.053485577,A,Annual,Albania,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,104.9207994,A,Annual,Algeria,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,1.871883289,A,Annual,Angola,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,8.846153846,A,Annual,Antigua and Barbuda,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,10.27152987,A,Annual,Argentina,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,42.90901755,A,Annual,Armenia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUS,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,5.297547246,A,Annual,Australia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,94.03034666,A,Annual,Jordan,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,31.33564494,A,Annual,Kazakhstan,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,26.5358615,A,Annual,Kenya,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRK,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,27.7404678,A,Annual,"Korea, Dem. People's Rep.",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,85.22183304,A,Annual,"Korea, Rep.",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,3093.461538,A,Annual,Kuwait,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KGZ,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,50.03895598,A,Annual,Kyrgyz Republic,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAO,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,4.344198175,A,Annual,Lao PDR,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LVA,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,1.462581025,A,Annual,Latvia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2016,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,12.488257,A,Annual,El Salvador,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2016,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,0.183503244,A,Annual,Equatorial Guinea,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2016,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,11.17511521,A,Annual,Eritrea,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2016,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,18.95454545,A,Annual,Estonia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2016,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,77.55991285,A,Annual,Eswatini,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2016,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,32.26299694,A,Annual,Ethiopia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2016,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,0.29737303,A,Annual,Fiji,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2016,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,5.454114299,A,Annual,Finland,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2016,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,23.14278211,A,Annual,France,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GAB,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2016,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,0.502166065,A,Annual,Gabon,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2016,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,3.391634981,A,Annual,Togo,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TTO,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2016,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,20.32648126,A,Annual,Trinidad and Tobago,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUN,WB_WDI_ER_H2O_FWST_ZS,_T,_T,_T,PT_FRSH_WAT_RSC,_Z,_Z,_Z,2016,_Z,RATIO,2,WB_WDI,P1Y,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0,WB_WDI,PU,94.60934921,A,Annual,Tunisia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Total,All age ranges or no breakdown by age,Total,Percentage of freshwater resources,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
